id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
90676,Short North - Italianate Cottage,483306,Audra & Lacey,,Near North/University,39.98394,-83.00321,Entire home/apt,108,1,647,2023-03-19,4.64,3,157,98,2022-2475
543140,Private queen bedroom 1 - N.Campus,2350409,Edward,,Near North/University,40.01243,-83.00986,Private room,32,7,124,2023-01-22,0.96,3,243,7,2019-1344
591101,Bellows Studio Loft  Apartment,2889677,Gail,,Near East,39.96086,-82.97968,Private room,100,2,280,2023-03-05,2.16,1,344,27,2019-1230
923248,1 Single Bed in a Shared Coed Dorm at the Hostel,4965048,Mathew,,Near North/University,40.01259,-83.00164,Shared room,37,1,306,2023-03-13,2.49,8,228,44,2019-1314
927867,Full Private Room at the Hostel,4965048,Mathew,,Near North/University,40.01259,-83.00164,Private room,73,1,68,2022-11-27,0.59,8,215,7,2019-1314
1183297,Hannah's Haus**Prime location in German Village**,235498219,Jessica,,Near South,39.95223,-82.99557,Entire home/apt,193,2,64,2023-03-26,3.59,1,133,43,
1217678,Comfortable rooms in Clintonville 1,5707733,Russell And Douglas,,Clintonville,40.03828,-83.01838,Private room,85,1,216,2022-11-27,1.82,2,317,27,2019-2104
1286887,Better than a hotel! German Village,78761,Jeff & Stevo,,Near South,39.947,-82.99074,Entire home/apt,188,3,169,2023-03-05,1.45,1,321,11,2019-1888
1336145,Comfortable rooms in Clintonville 2,5707733,Russell And Douglas,,Clintonville,40.03689,-83.0183,Private room,85,1,166,2023-03-17,1.42,2,321,17,2019-2104
1520102,1 Single Bed in a Shared Coed Dorm at the Hostel,4965048,Mathew,,Near North/University,40.01259,-83.00164,Shared room,41,1,47,2022-09-29,0.42,8,309,2,2019-1314
1763836,Charming 1BR Clintonville Apt,7785489,Nancy,,Near North/University,40.01796,-83.00267,Entire home/apt,85,5,89,2022-11-28,0.78,3,141,5,2023-2180
2134901,Terrific Apt just south of OSU,6466841,Linda,,Near North/University,39.98743,-83.01669,Entire home/apt,180,14,36,2022-09-04,0.32,3,177,1,2019-1846
2172026,Mid-Century Sweet Little Apartment,6466841,Linda,,Near North/University,39.9867,-83.01121,Entire home/apt,140,30,35,2022-11-13,0.31,3,324,1,2019-1847
2196955,Close to OSU and Riverside Hospital (30day min),11043646,Curt,,West Olentangy,40.02356,-83.03218,Private room,30,28,51,2022-12-21,0.6,3,172,1,
2227278,German Village Getaway,11366166,Tina,,Near South,39.94098,-82.98737,Entire home/apt,250,4,3,2017-10-29,0.04,1,292,0,2019-1536
2262958,Great apartment with extra rooms,6466841,Linda,,Near North/University,39.98702,-83.01136,Entire home/apt,160,60,38,2022-07-24,0.36,3,244,1,2019-1848
2349920,Eclectic Short North Escape w/FREE Parking,10776491,Catherine & Bryan,,Near North/University,39.98617,-83.00371,Entire home/apt,241,2,188,2023-03-19,1.7,4,210,29,2019-2361
3193181,LUXURY LIVING on a budget,16184897,Toya,,South Linden,40.0087,-82.97472,Entire home/apt,66,4,155,2023-03-08,1.45,5,174,8,2019-2084
3731977,Relaxation Near Easton - Gym & Theater Room!,18986310,Alissa,,Rocky Fork-Blacklick,40.09093,-82.88549,Private room,60,7,52,2022-11-29,0.55,1,240,6,2019-1826
3940646,The Manor-  3rd FL. Loft Apt. - Close to Downtown,19532241,Tawana,,Near East,39.9659,-82.97557,Entire home/apt,82,1,384,2023-03-14,5.32,1,63,50,2021-2912
3975468,"Serial Entrepreneur-Ship (""S.E.S"")",16184897,Toya,,South Linden,40.00899,-82.97534,Private room,50,1,65,2022-08-01,0.63,5,177,1,2019-2083
4679761,King Private Room at the Hostel,4965048,Mathew,,Near North/University,40.01257,-83.00159,Private room,87,1,62,2022-11-06,0.75,8,198,6,2019-1314
5297763,"Comfy I, 3 Bed, 1 Bath, Free Parking -RoweRentals",27439453,Ingrid & Mike,,Near North/University,39.98879,-83.00255,Entire home/apt,72,1,403,2023-03-25,4.24,12,147,69,2021-3068
5533834,Large Short North House,28695156,Miles,,Near North/University,39.98296,-82.99871,Entire home/apt,308,2,157,2023-03-06,1.6,3,360,9,2019-1841
5820556,Pet Friendly Ext Stay Short North/OSU!,119415,Douglas,,Near North/University,39.98992,-83.00427,Entire home/apt,68,30,161,2022-11-27,1.67,1,301,5,2023-0000
5854666,Nice BD/ off street parking/Shabat,25144683,Yizhar Joe,,Eastmoor/Walnut Ridge,39.96927,-82.92156,Private room,95,2,8,2019-08-11,0.1,1,365,0,
6214751,1 Bedroom Lower Level Apartment,31349526,Bill,,Near East,39.9661,-82.96512,Entire home/apt,99,1,137,2019-05-26,1.43,1,10,0,2019-1524
6391158,"Your  Home in Columbus ,Ohio 43230",33321292,Figen,,Rocky Fork-Blacklick,40.06225,-82.85429,Private room,55,30,191,2023-01-20,2.01,2,365,23,2019-2706
6416756,Your home in Columbus 43230,33321292,Figen,,Rocky Fork-Blacklick,40.06193,-82.85436,Private room,60,1,153,2023-01-21,1.61,2,332,20,2019-2706
6423005,The Perfect Pad All To Yourself,66518998,Carli,,Near North/University,39.97388,-83.00451,Entire home/apt,147,1,249,2023-03-11,2.69,1,0,46,2021-1791
6624355,Artist paradise by the River,28808319,Pilgrim Heidi,,Clintonville,40.0274,-83.0218,Entire home/apt,76,1,5,2016-05-07,0.06,1,115,0,
6883920,SERENITY in NW Columbus!,11363908,Brenda And Steven,,Hayden Run,40.06489,-83.11963,Entire home/apt,180,2,56,2023-03-03,0.6,1,213,10,
6924472,Private Secluded 3rd Floor Room by OSU/Short North,24519205,Darrin,,Near North/University,39.992,-83.01084,Private room,38,1,224,2023-03-18,2.51,4,187,103,2019-1235
7061726,"Comfy II, 3 Bed, 1 Bath, Free Parking -RoweRentals",27439453,Ingrid & Mike,,Near North/University,39.98695,-83.00125,Entire home/apt,74,1,403,2023-03-23,4.3,12,158,50,2021-3069
7474783,Private Bedroom/Bathroom Close to Downtown,39147286,David,,Near East,39.96281,-82.94999,Private room,69,1,66,2023-03-26,5.48,1,341,66,2021-3126
7564891,Tulsa #3 Nicely Priced Bedroom,39662644,Paul,,Northland,40.06467,-82.98839,Private room,54,30,15,2022-12-18,0.16,12,226,1,
7617016,Tulsa #1 Shared House Master Bedroom,39662644,Paul,,Northland,40.06467,-82.98839,Private room,61,30,16,2023-02-26,0.17,12,280,5,
7637541,Tulsa #4 Nicely Priced Bedroom,39662644,Paul,,Northland,40.06466,-82.98839,Private room,54,30,15,2021-03-28,0.18,12,338,0,
7771588,1BR Apt. on Clintonville Ravine,7785489,Nancy,,Near North/University,40.01904,-83.00172,Entire home/apt,90,3,120,2023-03-12,1.33,3,115,18,2023-2178
7909479,Beautiful condo in downtown,41706311,David,,Downtown,39.96581,-82.99891,Entire home/apt,107,30,27,2015-12-20,0.29,1,365,0,
8507141,"Tulsa #5 Bedroom, large",39662644,Paul,,Northland,40.0615,-82.98872,Private room,54,30,15,2022-01-03,0.25,12,145,0,
8507146,Tulsa #6 Nicely Priced Bedroom,39662644,Paul,,Northland,40.06467,-82.98839,Private room,54,30,18,2022-01-15,0.22,12,269,0,
8578379,Beautiful Olde Towne East Home close to Downtown,44880235,Regan,,Near East,39.96145,-82.97216,Private room,30,1,644,2023-03-22,7.07,2,254,104,2019-1829
8688424,Fabulous apartment inside beautiful home,35480169,Margaret,,Northwest,40.06366,-83.09885,Entire home/apt,79,2,77,2023-03-19,0.85,1,335,27,2019-2111
8702043,Big 3 Story House Downtown Columbus,28695156,Miles,,Near North/University,39.98382,-83.01635,Entire home/apt,229,2,154,2022-08-14,1.71,3,331,5,2018-1841
8798720,SHORT NORTH STUDIO. 1 minute to HIGH ST.,32818643,Russell,,Near North/University,39.98507,-83.00626,Entire home/apt,740,30,70,2019-01-08,0.78,1,364,0,
9169196,Victorian Home in the Short North Neighborhood,1815644,Amanda,,Near North/University,39.99026,-83.00837,Entire home/apt,240,2,47,2023-02-19,0.61,1,66,13,2019-2063
9213984,Peaceful home in the Dublin area,36990978,Bonnie,,Far Northwest,40.10672,-83.07529,Entire home/apt,180,2,194,2023-03-18,2.17,1,325,27,2019-1500
9403080,"""The Coop""  Near Easton Town Center Columbus, OH",7934201,Robin,,Northland,40.06079,-82.92073,Entire home/apt,99,1,373,2023-03-27,4.68,1,241,78,
9561460,Map Room - Olde Towne/Franklin Park-Historic Home,25656963,Josh,,Near East,39.96028,-82.95052,Private room,54,1,604,2023-03-22,6.83,2,246,99,2019-1868
9725156,Peaceful Eco-Friendly Meditator's Home,37196796,Dianne,,North Linden,40.03632,-82.9885,Private room,42,1,29,2022-04-09,0.54,1,1,2,2019-3197
10057188,Unique Spacious German Village Gem,51611845,Chad,,Near South,39.94565,-82.98558,Entire home/apt,400,31,129,2020-04-01,1.49,1,0,0,
10123323,Top Floor Comfy condo ❤ of Short North,2994567,Mark,,Near North/University,39.97459,-83.00314,Entire home/apt,221,3,124,2023-01-11,1.41,9,180,17,2021-3430
10383297,East Columbus Suburbs with private bath,53450563,John,,Far East,40.00027,-82.78248,Private room,41,1,382,2023-03-26,4.39,1,333,105,2022-1435
10520873,The Hangar- Crow's Nest in Short North near OSU,14397907,Bernard,,Near North/University,39.97977,-83.00458,Entire home/apt,145,1,55,2022-11-14,0.69,1,67,4,2019-1062
10613716,Large 4BD/2B 1/2 Duplex near Downtown & OTE,54769683,Annie,,Near East,39.96911,-82.97719,Entire home/apt,90,2,17,2023-03-26,1.95,13,79,17,2022-1758
11047105,Garden Manor Guest House Air BnB,57330981,Al,,Near East,39.96938,-82.97235,Entire home/apt,139,2,198,2023-03-20,2.29,1,109,55,2023-2092
11142752,2 private rooms (queen bed listing),57910238,Marisol,,Northland,40.09852,-82.96423,Private room,50,1,13,2019-03-03,0.15,1,0,0,
11673338,Charming Marble Cliff Area Townhome,61981933,Tammy,,West Scioto,39.98711,-83.06753,Private room,60,1,10,2021-09-19,0.12,2,305,0,2019-3410
11740765,Cozy Cape Cod,48909191,Marie,,Near South,39.94568,-82.95637,Entire home/apt,135,1,7,2023-03-26,4.04,1,354,7,
11921949,Single room Close to OSU (30 day min),11043646,Curt,,West Olentangy,40.02452,-83.03391,Private room,32,28,48,2022-09-10,0.57,3,176,3,
12143810,Cozy luxury bedroom w/ private bathroom,63285107,Alberto,,Northwest,40.05428,-83.04824,Private room,35,30,309,2022-10-22,3.69,1,0,2,
12191331,Cozy home in Grandview minutes from OSU Campus!,58086298,Spenceton Estates,,West Olentangy,39.98776,-83.02979,Entire home/apt,97,2,16,2022-03-19,0.93,1,0,0,
12631194,"Urban I, 3 Bed, 1 Bath, Free Parking -RoweRentals",27439453,Ingrid & Mike,,Near North/University,39.98829,-83.0022,Entire home/apt,80,1,372,2023-03-26,4.58,12,116,66,2021-3067
12737365,Private Bedroom and Bath in Dublin/Hilliard Ohio,3492360,Greg,,Hayden Run,40.0599,-83.11814,Private room,48,1,435,2023-03-16,5.25,1,315,71,2019-1935
12751583,Heart of Olde Towne East Loft,68942337,Brad,,Near East,39.96356,-82.97595,Entire home/apt,271,1,274,2022-07-03,3.33,1,0,1,2019-1401
12755075,Quaint 1920s Townhouse,69289743,Sarah,,Near South,39.92996,-82.99157,Entire home/apt,82,2,149,2023-03-10,1.82,3,358,11,2019-1590
12807651,"1BR 1-person Clintonville Apt, (5-day min rental)",7785489,Nancy,,Near North/University,40.01888,-83.00052,Entire home/apt,60,5,33,2022-10-31,0.41,3,227,2,2023-2179
12972937,Historic German Village Apartment,63926278,Brittany,,Near South,39.94861,-82.99635,Entire home/apt,249,2,67,2022-10-23,0.81,1,361,6,
13045810,Perfect for couples get away or singles traveling,72181837,Greg,,Northland,40.10091,-82.97387,Private room,52,1,258,2023-03-26,3.78,1,262,97,2019-2348
13083807,"OSU #3, Great Place!",39662644,Paul,,Near North/University,40.00456,-82.99684,Private room,27,30,0,,,12,271,0,
13089173,Eastwood Heights Lounge,33524881,Keith,,Near East,39.96864,-82.96408,Private room,37,5,95,2023-02-13,1.15,3,57,6,2019-1531
13095135,Clintonville Home,32912159,John,,Clintonville,40.02797,-83.02092,Entire home/apt,78,1,533,2022-11-27,6.41,1,23,22,2019-2870
13171999,Eastwood Heights BlueSky Room- Private room,33524881,Keith,,Near East,39.96936,-82.96413,Private room,45,5,42,2023-03-01,0.51,3,74,7,2019-1531
13223833,Welcome! Share my home on Columbus's Westside :),74207205,Katy,,Far West,40.00983,-83.14662,Private room,45,3,92,2023-03-01,1.13,2,337,15,2019-1434
13410261,★2 Bed★Heart of OSU★Mapfre★Laundry★Loft★Walk/Bus★,41002453,Jerry,,Near North/University,40.00939,-82.99704,Private room,46,2,542,2023-03-26,6.55,11,361,45,2019-1831
13446477,★OSU★Mapfre★Laundry★Bus/walk★Renovated★★ Laundry★,41002453,Jerry,,Near North/University,40.00843,-82.99905,Private room,46,2,293,2023-02-25,3.66,11,361,18,2019-1831
13478417,Eastwood Heights New Horizons Room,33524881,Keith,,Near East,39.9687576293945,-82.9640502929688,Private room,35,30,21,2023-01-12,0.47,3,147,10,2019-1531
13672030,Home Away From Home/Private Deck/Yard/Pets Welcome,7114846,Jan,,West Olentangy,40.039116,-83.032127,Entire home/apt,100,2,275,2023-03-13,3.42,1,123,31,2019-2213
13761608,Private Room and Bathroom.,17476820,Chuan En,,Northland,40.10171,-82.98133,Private room,40,2,210,2023-03-26,2.57,1,54,22,2019-1849
13994248,"Rustic Townhouse by Mapfre, Osu, Short North & Downtown",1395861,Happy To Host,,Near North/University,40.01891,-82.99861,Entire home/apt,180,2,245,2023-03-26,3.07,4,314,32,2019-1508
14042295,Short North Carriage House,483306,Audra & Lacey,,Near North/University,39.98459,-83.00228,Entire home/apt,86,1,760,2023-03-22,9.54,3,167,102,2022-2486
14245905,Stunning Creek Front Home - Water Views - 2BR,4114228,David,,Near East,39.96936,-82.94998,Entire home/apt,112,3,95,2023-03-18,1.44,2,311,8,2019-1821
14262378,Cozy Short North Studio Close to OSU,14759634,Leisa,,Near North/University,39.98811,-83.01074,Entire home/apt,45,31,146,2019-11-17,1.81,1,150,0,2019-2921
14356430,Cozy bedroom in heart of the city. Monthly welcome,88006238,Robert And Bonnie,,Near East,39.97486,-82.94964,Private room,27,28,47,2021-09-30,0.68,4,58,0,2019-1294
14401125,Lower level Studio Apt in residential home,18169804,Teresa,,Far South,39.90341,-82.98693,Private room,35,30,3,2022-12-19,0.29,1,224,3,
14518623,Victorian Charm in the Short North Arts District,52174539,Kate & Nat,,Near North/University,39.98317,-83.01092,Entire home/apt,109,30,10,2022-09-15,0.12,30,179,2,
14637285,★Queen Bed★Walk to OSU★Kitchen★Renovated★Bus★,41002453,Jerry,,Near North/University,40.00843,-82.99905,Private room,41,2,336,2023-03-25,4.19,11,355,32,2019-1831
14637360,★Restored★Laundry ★FreeParking★OSU★Bus/Walk★2Bath★,41002453,Jerry,,Near North/University,40.00843,-82.99905,Private room,45,2,357,2023-03-20,4.45,11,360,32,2019-1831
14901086,Sweet little room/calm neighborhood,93547897,Chantal-Marie,,Northland,40.102318,-82.979515,Private room,40,3,202,2023-03-14,2.88,4,28,15,2022-3614
14928551,"Iuka II, 4BR 2.5B, Parking, 1600 sqft RoweRentals",27439453,Ingrid & Mike,,Near North/University,40.00689,-82.99896,Entire home/apt,80,2,203,2023-02-19,2.6,12,134,38,2019-1706
14949691,Beautiful spacious suite with gym.,42144583,Jason,,Near North/University,39.98391,-82.99771,Private room,70,1,177,2023-03-09,2.23,1,352,51,2019-1284
15008883,Unique Short North 4 BR 2.5 B 2100sqft RoweRentals,27439453,Ingrid & Mike,,Near North/University,39.97937,-83.00123,Entire home/apt,114,2,273,2023-03-12,3.45,12,154,41,2021-3073
15017759,"Sweet Suite in Historic Woodland Park, downtown",28929522,Annette And TJ,,Near East,39.96978,-82.95881,Entire home/apt,115,6,45,2023-01-02,0.57,1,189,4,2019-2049
15174767,Charming 1 Bedroom/Studio w/ Parking,26740496,Samantha,,Clintonville,40.07579,-83.0174,Entire home/apt,69,1,127,2023-03-07,8.74,2,188,97,
15301272,German Village Gem!,97433871,Michael,,Near South,39.95035,-82.98907,Entire home/apt,115,1,14,2023-03-08,0.63,1,0,3,2021-1054
15393760,"Private clean, quite room and bath in a safe area.",98453972,Johnny & Lisa,,Far North,40.11753,-82.97726,Private room,41,3,46,2021-08-07,0.62,1,105,0,
15478932,Converted Historic Railroad House,92809656,Anthony,,Near South,39.93438,-82.99214,Entire home/apt,90,1,233,2023-03-19,2.98,1,194,40,2019-2922
15500362,Relaxing Extended Stay Space,29129391,Jason,,Near East,39.97323,-82.9573,Private room,73,1,78,2022-11-27,1,2,357,9,2019-1818
15552200,Short North Apartment just steps from ~EVERYTHING!,4418841,Anton,,Near North/University,39.98652,-83.00743,Entire home/apt,90,30,132,2022-12-24,1.7,3,262,5,2019-1892
15883347,"Safe, Roomy, Dog Friendly Studio w/ salt spa visit",877959,Elizabeth,,Clintonville,40.03789,-83.01618,Entire home/apt,65,2,90,2020-03-15,1.17,1,157,0,2019-1297
15929897,Guest Suite @ OSU & Short North Arts District,52174539,Kate & Nat,,Near North/University,39.98939,-83.01006,Entire home/apt,52,2,464,2023-03-12,6.18,30,174,36,2021-3229
15966488,Sleeping in the City,103700433,Erin,,Downtown,39.95796,-82.99396,Entire home/apt,100,1,244,2023-03-26,3.2,3,82,21,2023-2195
16037230,Home great for relaxing,104357124,David,,Northeast,40.02934,-82.9327,Entire home/apt,271,1,10,2022-12-31,1.36,1,159,10,
16154072,Olde Towne East Historical Home,105433925,Fitumi,,Near East,39.95516,-82.96894,Entire home/apt,309,30,62,2023-03-20,1.26,8,365,28,2021-2620
16299456,A Zen Art Oasis - Private Guest Room,32264522,SueB,,Near North/University,39.98234,-83.01168,Private room,125,2,53,2020-08-09,0.7,1,0,0,2019-1872
16323611,Chic Studio in Historic Building by German Village,106558116,Natalia,,Near South,39.94374,-82.98396,Entire home/apt,82,1,228,2023-01-02,3,1,46,16,
16428317,Modern Decor-Comfy-Easy Check-In-FreeParking,105603962,Kim,,Near East,39.97239,-82.95806,Entire home/apt,98,1,5,2023-03-18,1.39,1,123,5,2022-2883
16517236,Canal Winchester! Safe and clean!!,14439218,Liz,,Southeast,39.86121,-82.81356,Entire home/apt,70,1,105,2023-02-20,1.49,1,199,13,
16534298,Conveniently located 1-bed apartment,107079813,Andrew,,Far Northwest,40.09172,-83.06769,Entire home/apt,60,2,169,2023-03-23,2.24,1,315,31,
16553536,Taste the REIGNbow,16184897,Toya,,South Linden,40.00724,-82.97547,Entire home/apt,85,1,52,2021-09-17,0.68,5,175,0,2019-2083
16754197,The Gallery (Short North/OSU/Downtown),39185455,Deanna,,Near North/University,39.98846,-83.0073,Entire home/apt,87,1,461,2023-03-26,6.43,1,322,84,2019-1326
17071735,3rd Floor Suite in Historic Home on Goodale Park,114502307,Jeff,,Near North/University,39.97792,-83.00915,Entire home/apt,169,2,169,2023-03-12,2.29,2,159,27,2023-2166
17265759,Loft Carriage House—Short North/Convention Center,116400313,Nate,,Near North/University,39.97668,-83.0067,Entire home/apt,138,2,114,2022-12-29,1.55,23,154,16,2023-2305
17365804,"Urban II, 3 Bed, 1 Bath, Free Parking -RoweRentals",27439453,Ingrid & Mike,,Near North/University,39.98822,-83.00088,Entire home/apt,79,1,374,2023-03-25,5.05,12,147,70,2021-3066
17455574,German Village -  Beakerloo Apt B,42309439,Lucy & Brent,,Near South,39.94368,-82.99245,Entire home/apt,91,2,234,2023-03-03,3.17,3,314,41,2019-1430
17791756,Short North 4 Bedroom House,28695156,Miles,,Near North/University,39.97913,-83.00109,Entire home/apt,251,1,90,2023-03-06,1.26,3,308,11,2019-1840
18155378,Private Room w/ Workspace in the Heart of Columbus,77724716,Katie,,Near North/University,39.98172,-83.015,Private room,49,3,12,2023-03-25,0.17,2,93,3,2023-2515
18535724,Private queen bedroom 2 - N. Campus,2350409,Edward,,Near North/University,40.01063,-83.00838,Private room,32,7,31,2023-02-01,0.43,3,313,14,2019-1344
18631993,Short North Studio Apt. w/Off-street Parking,71666929,August,,Near North/University,39.9831,-83.00663,Entire home/apt,75,7,395,2023-01-26,5.95,3,220,11,2019-1961
18735741,City Vibe (Short North/Victorian Village),51970180,Eric,,Near North/University,39.97709,-83.00892,Private room,94,2,257,2023-03-10,3.63,1,121,45,2019-0789
18754945,Grandview Post-War Charmer,106768476,Tom And Sara,,West Olentangy,39.99031,-83.03687,Entire home/apt,138,2,262,2023-03-11,3.67,1,88,43,2019-1244
18768075,"Modern Ranch, WiFi, Garage, 55""TV, Roku, Huge Yard",33532441,Alex,,Eastmoor/Walnut Ridge,39.93966,-82.91436,Entire home/apt,129,2,148,2023-03-26,2.08,4,349,17,2019-1737
18893274,Ramona's Hideaway,114371691,Tim,,Near East,39.96068,-82.98104,Entire home/apt,159,1,184,2021-11-21,2.64,1,65,0,2019-1285
18930516,Goodale Park Carriage House - heart of Short North,114502307,Jeff,,Near North/University,39.978,-83.00951,Entire home/apt,135,1,419,2023-03-26,5.97,2,307,59,2023-2165
19052130,Clintonville Spacious Basement w/ Private Entrance,132987777,Cory,,Clintonville,40.03501,-83.01691,Private room,79,1,179,2023-03-10,2.53,1,9,17,2019-1262
19177571,Private room in comfy Victorian Village home,33219289,Densil,,Near North/University,39.98251,-83.01089,Private room,75,1,27,2023-03-18,0.38,4,53,3,
19182076,Carriage House on Wall Street,134168758,Lainie,,Near South,39.94123,-82.99742,Entire home/apt,165,2,178,2023-02-19,2.54,8,349,32,2019-1278
19183032,Triple Private Room at the Hostel,4965048,Mathew,,Near North/University,40.01257,-83.00159,Private room,103,1,19,2022-08-17,0.29,8,192,3,2019-1314
19183954,Family Room at the Hostel,4965048,Mathew,,Near North/University,40.01257,-83.00159,Private room,157,1,15,2022-04-05,0.22,8,203,1,2019-1314
19291780,King bedroom suite-Airport /Easton,80058118,Vickie,,Northeast,40.03508,-82.92644,Private room,85,1,14,2018-07-25,0.2,1,180,0,
19348897,Entire Olde Town East Condo,74068166,Dr. Leslie,,Near East,39.96907,-82.97191,Entire home/apt,78,2,258,2023-03-05,3.69,1,49,42,2019-2292
19469926,Short North/Central Italian Village Home,35241426,Kevin,,Near North/University,39.98076,-83.00018,Entire home/apt,300,1,136,2023-03-26,2,1,242,23,2019-1494
19700416,Peaceful room/calm neighborhood,93547897,Chantal-Marie,,Northland,40.10267,-82.98094,Private room,40,5,99,2023-03-21,1.45,4,34,13,2022-3614
19768209,Almost Bexley Near Airport Cozy Guest Room,25476736,Sara,,Eastmoor/Walnut Ridge,39.9645,-82.92331,Private room,64,1,14,2023-03-21,0.74,3,89,6,
19811151,"Lovely  2 BR  by bike path, 2 miles to OSU",34871997,Kathy,,Clintonville,40.02318,-83.01869,Entire home/apt,120,2,113,2023-03-04,1.67,1,71,1,2019-1523
19840029,Historic Studio Loft - Primo Location,31798233,Sam,,Near North/University,39.97467,-83.00347,Entire home/apt,85,2,332,2023-03-10,4.93,5,118,50,2021-3250
19859814,Studio with a View,103700433,Erin,,Downtown,39.95784,-82.99409,Entire home/apt,100,1,304,2023-03-18,4.5,3,82,39,2019-2197
19923750,Bedroom with private bath. Monthly welcomed.,88006238,Robert And Bonnie,,Near East,39.97405,-82.94968,Private room,33,5,66,2023-01-29,0.96,4,72,7,2019-1294
19961055,"Beautiful, spacious home, walking distance to OSU",72162010,Matthew,,Near North/University,40.01374,-83.00944,Entire home/apt,275,2,34,2022-11-13,0.5,1,230,8,2021-2473
20015830,Comforts of Home -Instant book monthly welcomed.,88006238,Robert And Bonnie,,Near East,39.9759,-82.94909,Private room,33,25,96,2023-01-03,1.39,4,56,6,2019-1294
20047598,Beechwold Bungalow - Clean & Conveniently Located,142420946,Steve,,Clintonville,40.05431,-83.0153,Entire home/apt,118,2,37,2023-03-25,4.08,1,129,37,2022-1842
20065692,Charming Olde Towne East Private Bedroom-Bathroom,19810384,Anthony,,Near East,39.9618,-82.95607,Private room,41,1,263,2023-03-27,3.82,1,7,11,2019-1927
20132677,"Charming Renovated Duplex, Minutes from Downtown",35045902,Kelly & Eric,,Near South,39.93006,-82.98397,Entire home/apt,172,3,228,2022-06-12,3.36,1,0,7,2021-2929
20469877,"Iuka I, 4BR, 2.5B, Parking, 1600 sqft RoweRentals",27439453,Ingrid & Mike,,Near North/University,40.00633,-82.99825,Entire home/apt,89,2,183,2023-03-18,2.71,12,140,37,2021-3070
20620942,Clean & Tranquil Home Away From Home,35426465,Karen,,Clintonville,40.03309,-83.02207,Entire home/apt,175,1,152,2023-03-19,2.43,3,318,35,2023-2356
20694473,Short North/Italian Village Townhome,90791703,Jim,,Near North/University,39.98013,-82.99965,Entire home/apt,163,1,240,2023-03-17,3.56,1,144,41,2019-2113
20754302,Art at 185 German Village,22063803,Marty,,Near South,39.94573,-82.99216,Entire home/apt,81,1,497,2023-03-13,7.38,1,286,119,2019-2013
20793472,German Village - Beakerloo Apt A,42309439,Lucy & Brent,,Near South,39.94445,-82.993,Entire home/apt,91,2,161,2023-03-11,2.43,3,292,32,2019-1429
20843784,Weekend or Extended Space Available,29129391,Jason,,Near East,39.97286,-82.95772,Private room,58,2,11,2023-03-04,0.18,2,85,4,2019-1818
20862582,HistoricTownhome In the Heart of the Short North,149748979,David,,Near North/University,39.9795112609863,-83.0019760131836,Entire home/apt,170,1,104,2023-03-23,1.55,1,165,34,2022-1046
20871689,Short North 4BR 2 Bath FREE PARKING + WiFi,10210173,Justin,,Near North/University,39.98072,-83.01231,Entire home/apt,118,3,173,2023-02-27,2.62,1,220,29,2019-2726
21028916,Sophia's Sunny Place Columbus Ohio,151456682,Sophia,,West Olentangy,40.01837,-83.04442,Entire home/apt,176,3,154,2023-03-27,2.32,1,317,35,2019-1993
21071138,Huge Downtown Apartment with Free Parking,22992627,Joseph,,Downtown,39.95556,-82.99958,Entire home/apt,92,3,138,2023-03-18,2.07,2,212,27,2019-2160
21121147,Urban Brownstone where OSU meets the Short North,11478396,Richard,,Near North/University,39.98857,-83.00744,Entire home/apt,97,2,99,2023-01-02,1.5,1,160,16,2019-2321
21142497,The High Street Hideaway,66971595,Laura,,Near North/University,39.97377,-83.00442,Entire home/apt,75,28,374,2022-08-07,5.6,1,206,2,2019-1808
21176622,Cozy Apartment in the Heart of Grandview / OSU,4418841,Anton,,West Olentangy,39.99567,-83.03693,Entire home/apt,95,30,68,2023-03-06,1.02,3,290,5,2019-1893
21186596,Luxury three story apartment in SHORT NORTH,152060241,Milana,,Near North/University,39.97924,-83.00278,Entire home/apt,264,1,93,2023-03-19,1.4,2,168,12,2022-3589
21475354,Newly Renovated Space,17314325,Terry,,Near South,39.93022,-82.99729,Private room,45,30,32,2019-11-09,0.49,1,180,0,
21477953,Comfy & Cozy 1 Bedroom,155992052,Rob & Demi,,Northland,40.07634,-82.97112,Private room,50,2,169,2023-01-25,3.16,2,175,16,2019-1889
21526768,short north harrison haus,11930197,Scott,,Near North/University,39.98181,-83.01309,Entire home/apt,502,1,319,2023-02-27,4.85,1,235,37,2021-2387
21602836,"Peaceful, Restful stay--in South Columbus",114325185,Collin,,Far South,39.88424,-82.99051,Private room,45,1,0,,,2,234,0,
21603745,"Family friendly, clean, restful stay",114325185,Collin,,Far South,39.88574,-82.98938,Private room,60,14,10,2020-04-03,0.18,2,30,0,2019-2291
21712505,Micro Studio Chic,103700433,Erin,,Downtown,39.95833,-82.99418,Entire home/apt,100,1,175,2023-03-26,2.69,3,82,30,2023-2197
21804335,"Private Room outside of Columbus, OHIO",11284325,Maine,,Far East,40.00381,-82.77934,Private room,90,2,4,2019-10-06,0.09,1,365,0,
21864282,Private room in eclectic home near OSU/Short North,24519205,Darrin,,Near North/University,39.99222,-83.01241,Private room,34,1,158,2023-03-26,2.43,4,7,55,2019-1234
